BF	No_of_unique_perms
11000000110010001100110011001100	120
10111111001111111011111110111111	60
00110111001111110011111100111111	20
11110010000000001111101000000000	60
11111111000000001111111100010011	30
11000000111000001100000011000000	60
00000000001100000000000000110010	60
11001110110011101100111011101110	60
11111111101000101111111110101010	60
00010011000100110001001100000011	60
11001100110011001100111111101111	120
11111111000000001111111100001110	30
00000000101010000000000010001000	60
00000000001101110000000011111111	30
01010000010101000101000001010000	60
00101111000000000000111100000000	60
00000100010001000100010001000100	20
11110100111111000000000000000000	60
01110111001100110111011100110111	60
00101111000000001111111111111111	120
10000000110000000000000011000000	30
00110011001000000011001100110011	60
00000000000000001111111011110000	60
11111111111111111000000010101010	60
11111111000011101111111111111111	60
11111111000010001111111100001100	120
11111111111111110101000001010100	120
00001000000000000000000000000000	5
11110000111101011111000011110100	30
11111111111111110001010100000000	60
00110000111111110010000011111111	60
11110000111100000000000001110000	60
11111111000000001111111100100000	30
00110011001100111111001110110011	60
00000000111101010000000011110111	60
11111111111111110101010111011111	120
00000000000001000100010001000100	60
11111111110011001111110111001100	60
11100000101000001010000010100000	20
00110011001100110011001100100011	20
11111111010011001111111111111111	60
01010101010100000101010001010000	60
00001110000011110000000000001111	60
00000000010001011111111111111111	60
11111111000011011111111111111111	120
11111111000010101111111100001011	60
10000000111111111010000011111111	60
00000000000000001011101110111010	60
11111111001101111111111100111111	60
00000000000000000000111100000100	60
00000000000100000000000000000000	10
00110011001100100011000000110000	60
00000000111111101111111111111111	20
00010000001100000011000000110000	20
11111111100011000000000000000000	120
01010101000000000101110100000000	60
00100011000000111111111111111111	60
01110111011101110111111101110111	30
11110000010100001111000000010000	120
00000000101010101010100010101010	60
11000100010001001100010011000100	120
00001111011111110000111100111111	120
11111111111111110111011101111111	30
11000000111000001111111111111111	120
11110000111100001010000010110000	30
11111111000000001011001100000000	60
11111111111111111010111011111111	60
00000111000000110000001100000011	60
00110011001100110000000000010011	60
10001111110011111000111110001111	120
00101010000000001111111100000000	60
10001111111111111010111111111111	60
00000000000000001111111110101011	30
11111111001000101111111100100000	60
00000000011111110000000001010101	60
00000000111110110000000010101010	120
01010101010111110101010101010111	60
01000101010101011111111111111111	60
01110011001100111111001111110011	120
00000000000000110000000000010011	30
11111111000000001111111111111000	60
00110011111111111011111111111111	60
00000000000000001111111011101110	30
00010000000100000001000001010000	60
00000000000000000101110101010101	60
10101010101010101110111111101110	120
01010000010101010100000001010101	60
10101010101010100010101000000000	60
00000000010101010000000011111101	60
11101110000000001010111000000000	120
11001111100011110000111100001111	30
00000000111000000000000010100000	60
00000011000000010000001100000000	60
00000000000010000000000000001111	30
00000000110111000000000011011101	120
01010101010101010001000100000001	120
00000010000010101010101010101010	60
11111101111100001111010111110000	60
10111010101110101011101010111011	60
01110000000000001111111111111111	30
10101010101010101111111011111111	60
10111011101110110011101110111011	60
00001011111111110000000000000000	120
11111111111111111100111111011111	30
00000000110000000000000010000000	30
10000000100010001111111111111111	60
00000000000000001010111110101011	120
00000000100010000000000010001100	60
11111111111111111101010111110101	120
11111000111111000000000000000000	120
00010011111111110000000011111111	60
01011111000111110001111100011111	60
11001100110010001100110000000000	60
00000000000000001111110111111100	60
11111111111111110000000000000111	30
00000010000000000000101000001010	120
00001010100010100000101010101010	120
00000000111111110000000010100010	120
00110011001110110011001110111011	60
01110101111101010000000000000000	60
00000000000000000011001100110001	30
01010000000000000101010000000000	120
00001100000001000000110000001100	60
01110111000000000101011100000000	120
00000000000000000000111000001111	30
01010101010111010000000000000000	60
01011111010111110001111100001111	120
11001100100010001100110010001100	30
00000000010001000000000001001100	60
00001111000011010000111100001111	30
11111111111111111000111100001111	20
00000001000000000000111100001111	60
00000111000000000000111100001111	60
00100000000000001010101000000000	60
11000000110000001100000011100000	60
00101111000011111111111111111111	30
11011101010111010101010101010101	60
00000001000000110011001100110011	60
00100010101000101010101010101010	60
00110011001100111111001101110011	120
11100000101000001110000011100000	120
00010001000101010001000100010001	60
01111111011111110011111101111111	60
00000000000000001110101011111010	120
11111010000000001111111000000000	60
11111111111110111011101110111011	60
00001100000011000000010000000000	120
00100000101000001111111111111111	30
01110111010101110101010101010101	120
10000000111111111000100011111111	60
11010000000000000101000000000000	30
00000000111111110000000001000000	60
10100000111100001000000011110000	60
00000000000011000000000000001110	60
00000000000000000011001100010011	30
00111011001111110000000000000000	120
11111111000100011111111101010001	120
01010000011100001111111111111111	60
00000000000000001000110000001100	60
00010011001100110011001100110011	5
11110011101100111011001110110011	60
00001111000011110000110100000101	60
11111111111111110101000001000000	60
00110011000000110011001100100011	120
01010000010100010101000001010000	60
11111010111110101111101010111010	60
00000000000000001111111110001100	120
00001111000000000000001000000000	120
11111111111111110010101011111111	60
11111111111111110000100011001100	120
01110000111100001111000011110000	5
00000000110011000000000010001100	60
00001100000011110000110100001111	60
00000000000000001101110011011101	120
01001100000011001100110000001100	60
00000000000000000001000000000000	10
00010000000100010000000000010001	30
11111111011100000000000000000000	60
11001100000000001000110000000000	30
00000000000000001011101110101011	120
11111000111110100000000000000000	120
01010101011101010101010101010101	30
01000100010001000101010101000101	120
00010101010101010001000101010101	60
00010000010100000000000000000000	30
11111111111111111010101011111110	30
01000000000000001100000000000000	10
11001100110111111100110011001100	60
10001100100011001000110000001100	60
11111011111100001111101011110000	120
00000000111111110000000001000101	120
11111111111110111010101010101010	60
11111111000000001111111101011101	120
10101010000000001010101000100000	60
11110011111110111111111111111111	60
10101000101010101010101010101010	30
10101110101011101010111010101010	60
01011111010011110101111100001111	60
11110011111100110011001101110011	60
10111010111110101111111111111111	60
01000100010001010100010101000101	60
10000000111111111111111111111111	10
01111111111111110101010111111111	30
00000000000000001111111111110111	30
11101111110011110000000000000000	60
00000000000000000111010111110101	60
10000000100010001100110011001100	120
10101111101010110000000000000000	120
11000000110000001100000011010000	20
11101100111111000000000000000000	120
11001100110011001111111111101100	60
11110100111101011111000011110101	60
11001100000010001100110000001100	120
11101111000000001100111100000000	60
11101111101010101010101010101010	60
11111111001000111111111100000000	120
11111111111111111010101010101011	10
00000000000000000000000000000100	5
11101111111111111010111110101111	120
00001011000000000000111100001111	120
11111111000011101111111100001111	60
00001111000000101111111111111111	120
00000010000010100000111100001111	60
00000000000000001011111110101010	60
01010111111111110111011111111111	30
11111111111111111011001100110011	20
00000000000000001000101000001010	60
00000101000001010000010100000100	10
00000000000000000100010101010101	30
00001100000001000000110000000000	120
01000000000000001111000000000000	60
00001111000000000000011100000000	60
01010101111101010101010111010101	60
11111111111011001111111111001100	10
11101100110011001111110011111100	60
00000000101111110000000010101010	60
10000000111111111010101011111111	60
10110011000000000011001100000000	20
00110011000100010011001100110001	120
00000000010011000000000011111111	60
11101111111111111110111011101110	30
11101110111111101010101010101010	120
11000100110011001100000011000000	60
00100010101010100010001000101010	120
01000101010001010000010101000101	120
10101111111111111010111110111111	120
01110011111100110111001101110011	120
11001100000000000100000000000000	60
00000000110001000000000011111111	120
11111111110011111111111111101111	60
11110000111111101111000011111100	60
11111111111101111111111101010101	120
11111010111100001111001011110000	60
11111111111111110000000010110011	60
01000100010001000100000000000000	60
11111111111111111010000000100000	60
10001010101010100000101010101010	30
11110000111100001111011111111111	20
01010000111100000001000011110000	120
00000001000011111111111111111111	60
00000000100000000000000010101010	60
11111111010101111111111111111111	30
00010001010101010001000100010101	120
00001111001011110000111100001111	30
00000011000000100000001100000000	30
00000100010001000000000001000100	120
11111111111111111110111111111111	10
00101111101011110000111110101111	120
11110000111100001101000000000000	120
11011111111111110101111111111111	10
11011101110111011101111111011101	60
11011101110111000000000000000000	60
11111111101010000000000000000000	60
11100000110000001110000011100000	120
00000000000100110000000000000000	30
11110000111100001111111111111000	60
00010001001100110001000000110011	60
10101010111110111111111111111111	120
01010101110111010101010101011101	120
11111010111100101111001011110010	60
11110000011100000101000001010000	120
11110000111100001111101011111110	120
10001010100010101000101000001010	60
00010001000100010001000101010001	60
00000000111100100000000011111010	60
00000000000000001010001000100010	60
11111111011100110011001100110011	120
10101111111111110010111111111111	60
10101111101011110010111110101111	60
00000010000000000000001100000000	60
01111111010111110000000000000000	60
11110000111111111111000011110111	60
00000100111111110000111111111111	120
11110000111100000000000011010000	120
00001111000011110000101100000000	120
00000011000000000000000100000000	60
10101010111111101010101010101010	60
00000000000000001111111111111101	20
00110011001100110011000000100000	60
00001110000000001111111100000000	60
01000101000001011111111111111111	60
00000000000001000000000000000101	20
00001111000111110000111101011111	30
11111011111111111111101011111010	30
01010101010101011111111101010111	60
00000100000011110000010100001111	120
11111111111111110000000001010100	30
10111011111111111010101111111111	120
00110011001100110001001100000000	60
01010101011101110101010101110101	30
00001000111111111000100011111111	30
11111010111110101111111111111011	60
11111111101010101111111111101010	30
00111011111111110011111111111111	60
11110000100000001111000000000000	20
11100000110000001111000011110000	60
00000000000000000011111100101111	60
00001111000000001101111100000000	120
00110011001000100011001100100000	60
00001111000011110000001000000011	120
11111111001100111111111100010000	120
11110101111101011101010101010101	60
10001000100011001000100011001100	60
10111011101010111011101110111011	60
00000000010001000000000001000000	30
11111111111111111111000100000000	60
11101111110011001110111011001100	120
00000100000000000000110000001100	120
11111111110100001111111111110000	60
00000111000000110000000000000000	120
11001100111111111100110011011111	60
10101010101010001010000010100000	60
10001000110011001100100011001100	120
00000101000001110000111100001111	30
11000000110010001100000011000000	60
00010011000000001111111111111111	60
00001101000000000000000000000000	60
11111111110101011111111101010101	20
11111011001100111111001100110011	60
01010000000100001111000011110000	120
11111111111111111011111100000000	60
00000000111111110000000001001100	60
00000000011100000000000000110000	120
11110000011100001111111111111111	60
11110000110100001111000001010000	60
10100000101010100010000010101010	120
00110011001100111111111111110111	60
11001100110011001111110111111111	60
11111111111101001111000011110000	120
11111111111111111010101010000000	60
00000000010011001111111111111111	60
11111111111111111101110000000000	120
11101010111010101010101011101010	60
00000000111101110000000011110000	60
10100000101100000000000000000000	30
11011100110011001111111111001100	120
00000000000000000000110100001100	60
01111111111111110000000000000000	5
11101110101010101110111011101010	120
11011101000000001101111100000000	60
11111111001100011111111111111111	120
10001000100010001010101010001010	120
10100000000000001010000010000000	60
00000000101011100000000010101010	60
01011111011111110101111101011111	30
00001101000011010000010100001101	120
01010000010100000111000001010000	60
11111111111111111011000010100000	120
11111111111111110000010100000100	30
11110000000000001111000001110000	60
11101110101010101110111110101010	60
00110000001100000010000000000000	60
11111111001100111111101100110011	20
11111111000000001101111100000000	30
11111111111111110000000000101010	60
00110001111111110011000011111111	120
11111111111111111010111011101110	30
11111111111111001111111111111110	20
00110010001100111111111111111111	60
11000000111000000000000000000000	60
00000000001000000000000011110000	120
00001010101010101000101010101010	60
00000000000000000010111100000000	120
11110100111100001111111111111111	60
11111111100000001111111110001000	60
00000000001000000010000000100000	30
10111111000000000000111100000000	120
00110011001100111111111100111011	120
11110000111100001111100011111100	120
00000100110011000000000000000000	30
00000000101100000000000000000000	60
00100000111111110000000000000000	60
00100000111100001111111111111111	120
10001111111111110000000011111111	60
00110011001100110001000000000000	60
10100000100000001010000000000000	30
11111100111101000000000000000000	120
00101010001010101010101000101010	60
01001100000011001111111111111111	120
10001010000000001000100000000000	60
11001100110011001101111111001100	60
01011111000111110000111100001111	120
00001111000011111111111111101111	20
11110101111100001111110111110000	120
00110011011100110111011101110111	120
00001100000011000100110000001100	60
11111111111111111111001111110111	30
11111111110011001111111101000000	120
10001000101010001000100010001000	60
11111111111111111111111101001111	60
00000000010100010101010101010101	120
11111111000000001111111110001100	120
11110000111100000011000000100000	60
00100010001000000011001100110011	60
10100000100000000000000000000000	10
00100010001010101111111111111111	60
10110000111111110000000000000000	120
11101100111011001110110011111100	60
00000000000000001000000011111111	20
11001100110011000100010001000000	60
11101110111011101110110011101110	60
00000000000000001010101011111110	60
11111010111110101110101011111010	60
10101010101000001010101010100010	30
01110111111101110101010101010101	120
10111111101110111010101010101010	120
11001100110111001100110011111100	60
11111111011111111111111101110111	60
01110111001100110111111100110011	60
01000000110000000000000000000000	10
11111010111110101011101011111010	60
11000100010001001100110011001100	30
10110011101100111111001110110011	120
11111111000011111111111110111111	120
11111111010101011111111100000001	60
11110111111100110000000000000000	120
11111101110011001100110011001100	60
11110000111100001111000011110001	5
00000101000011110000010000001111	60
00000000000000000010001100100010	60
11111011101110111111111111111111	30
11001100111111101100110011111111	60
11111111111111111000101011111111	120
01001111000000000000000000000000	60
00000000111111110000000011110010	60
00000000000000001101110011111100	60
01010000010101000101010101010101	120
00010001010101010000000101010101	120
11111111111111111111111100110010	30
11110000101000001110000010100000	60
11111111111111111010101011101111	60
00000000000000001111010011111111	120
11111111111111111111111111110010	20
11111111010111111111111100011111	120
00000000111111110000111011111111	30
00000001010101010101010101010101	30
11000100110000001100010011000100	120
11111111110011111111111111001110	30
00000000000000001101110111011100	60
10001000110011001000100010001100	120
11110000111100000000000000010000	20
00000000000000001100110011111110	60
00110011011100110011001111110011	60
11111111111000000000000000000000	60
00000010000000000010001000100010	120
01011111110111110000111100001111	120
01000101000001010000010100000101	20
00000000110011000000000011011100	60
11111000000000001111101000000000	120
10100000101000001010000010000000	10
00110111000000000000000000000000	30
00000001010101011111111111111111	60
10101010000000001010101000101010	60
11111111111101111111111111110000	30
00000000000000001111100011111111	60
01110111011101110111001100110011	60
11111111101110111111111110110011	60
10001100110011000000000011001100	120
10100000101000000010000010100000	30
01011111010111111101111111111111	60
01010101010101010000000001000000	60
11111111111100111111111111110001	60
11001100111111011111111111111111	120
00001100000011110000100000001111	60
01000100000001001100110011001100	120
00000000000000001111101110111011	60
00110000001100000011001100110001	120
00110011101111110011001111111111	60
01010100010100000101010101010000	120
11111101000000001111010100000000	60
10100010101010101010001010100010	120
01010101010101010000010000000101	120
00011111000000001111111100000000	30
11010101111111110000000011111111	60
01010101010101010101010001010101	20
10100010101000101010001000100010	60
00100000101010101010000010101010	60
00111111001011110000000000000000	60
00010001000000000101000100000000	120
00011111001111110000111100001111	60
00001110000000000000110000000000	60
00000000000000001010000000100000	60
10101110101010101111111110101010	120
10111011101110110011001110110011	120
11110000101100001011000010110000	60
00110010111111111111111111111111	30
11111111101010101010101110101010	60
10101010101010111010111110101111	60
11110000100000001111111111111111	60
00001000000010000000100000001010	60
00001111000011100000111100001010	30
10001100110011001111111111111111	60
11111111000000001111111100000100	20
11010000000000001111000000000000	30
00010001000100010001001100110011	60
00000000000000000101010101010111	20
01010101010101010101110111111111	120
11111111111100101111000011110000	120
00110000111100000111000011110000	30
01010101010101111111111111111111	10
11111111001010101111111100001010	120
01010101111101010101010101110101	120
00110111001101110011011101110111	60
00101010000000000000101000000000	60
10101010101111111010101011111111	20
00001111000000000000111100001011	120
01011101000000000101111100000000	120
11111111111111111100100011111111	60
00000000000000000011001111110111	120
01011111010101010111111101010101	60
01111111001100111111111100110011	20
11101111000011111100111100001111	60
00111111001111110011111100111011	20
01011101111111110000000011111111	120
00000000111101010000000011111101	120
11001100110011001000110011001100	30
00000010000000000000111100001111	60
01011111111111110100111111111111	30
00010000000100011111111111111111	60
00000000000000001111110111110000	120
01010000010100000101000101010000	60
01110111010101011111011101010101	120
10101111001011111010111100001111	120
01010101110101011111111111111111	30
11111111111111111100110111001111	30
11001100110011000100000001000100	120
11111111111100001111111111010000	60
00000101000001010001010100000101	60
00110000001100000011001100110010	60
01000100010000000100010001000100	60
01110101011101010101010101110101	120
11001000110011000000000011001100	60
00110000001100001111000010110000	60
00110011000000000011001100110001	120
11011101110111011101110111111101	60
01001100010001000100010001000100	60
11010101111101010101010111110101	60
11110101111101110101010101010101	60
11110111111111110000000000000000	20
11010101111101010101010101010101	60
01110000001100001111111111111111	120
11101100111011001100110011101100	60
00000010000000100000001100000010	60
11111111011100111111111100110011	60
00001111000011111111111101001111	120
00000000111111000000000011011100	120
11111010101010101111101011101010	120
11111111111111111101110011111111	60
11111111111111110000000100000011	30
11001110110011101100111011001111	60
11101100000000001111111100000000	60
11010101111101011101010111010101	120
00110011001000000000000000000000	60
00000000000000000000111011111111	60
00110011001100110011101100110011	30
11111111011100001111111100110000	120
11111111000001000000000000000000	60
11001100110010001111111111111111	20
01110011111100110000000000000000	60
11111111111111110000111100101111	60
11110111111100111111011111110111	120
11111111111111111000101000001010	60
00001110000011110000110000001100	120
10100000101010001010101010101010	120
00000000000000000000000000000001	1
11101010111010101110101010101010	30
01110111111111110111011111110111	30
01001100000000000100010000000000	60
00110011011111110011001101110111	120
00001111000011111010111100101111	120
00001101000011000000110100001101	120
11111111111111110100010001000101	60
11110111011101110111011101110111	10
00000100000011001100110011001100	60
00001111000011110000010000000101	120
11111111111111110000110100000000	120
00000100000000000101010101010101	60
00000000000000001010111010101010	60
10111011001110111011101110111011	60
11101110111111111100111011111111	120
11110000111101001111000011110000	30
00110001001100110011001100110011	20
00001111000011110000000100001111	60
01010101110111110000000000000000	120
00000000010000000100000001000000	30
11111111011100001111111100000000	30
01010100000000001111111100000000	60
00110011001100010001000100010001	60
00000000000000001101110101011101	120
01110101010101010101010101010101	20
11110111000000001111111111111111	60
01000101010001010100010001000101	120
11101100111111111100110011001100	60
11110000111101001111000011111100	60
00010101000101010001010101010101	30
11110000001000001111000010100000	60
11111111111111110011001100110111	20
00000000000000000011000000100000	30
11111111110011101111111100000000	120
01011101010101011111111101010101	120
00000000000000001111111011001100	60
11111111010101011111110101010101	20
10000000100000001000000010100000	30
00010001000100000101010101010101	60
10110000101100001011000011110000	60
00110111111111110011001111111111	30
00000000000011110000111000001111	60
00001111000011110000101100001010	60
00001110000010100000111100001111	60
11101111111111111110111111101111	60
11111111111111110000111000001100	60
11111111111111111111011111110101	60
10101010101010100000000000001000	60
11111111000100011111111100010000	30
01110111111101111111011111110111	30
11011101110111011111111111111101	60
01010001010100000101010101010000	60
00111111101111110000000000000000	60
11110000111000001111000011110000	20
01010000110100001111000011110000	60
00000000111010100000000011111010	120
11011100000000000000000000000000	60
00000000000000001101010100000000	60
00110011001100110010000000110011	60
01010000010000001111111111111111	60
11111111111111110100000011000000	30
11111111011100110000000000000000	120
00001111000010110000111100001111	30
01110000111100000000000000000000	10
00000000001100110000000000110001	30
00101010000010100000000000000000	60
00000000000100000000000011110000	60
00000101000001010000000100000101	30
11110000110100000000000000000000	30
11111000111100000000000000000000	20
00110011111101111111111111111111	60
00001111000000010000111100000000	60
01010101110111110101010111111111	60
11111111111111111111111111110001	10
11110111111101111111010111110111	120
10101010101110111010101010101011	60
00000000110011000000000011111110	60
00001101000000000000111100001111	120
00110000101100001111111111111111	120
11001100110011001110111111001100	120
11111111111111111100111011001100	30
00100000111111110000000011111111	20
01010101010111010101010111011101	60
00000000110011010000000011001100	60
00000011000000110000101100001111	120
10111111101110110011001100110011	120
00010001001100010001000100110011	120
00111011000000001011101100000000	60
01000000111111110101000011111111	120
00010011111111110000001111111111	120
00000000000000000010001100000011	30
01010100010101000101010001010101	30
10110000101000001111000010100000	60
00000000000000001100100000000000	30
11011101000000001101110000000000	60
00000001010101010000010101010101	60
00110001000100010001000100010001	20
11110101110101010101010101010101	30
10001010101010100000000010101010	120
00001111000111110101111101011111	60
11110001111100001111010111110000	60
00110011001100110010001100000011	60
11111111111111110000101000001110	120
00110011000000000010001100000000	60
11111111111111101111111111111111	5
11111111110101011111111111011101	120
11111010111110101111101111111010	30
00110011000100110001000100010001	120
11110000111100000010000010100000	60
00001111000011110101111100011111	60
00000000000000000111111100001111	60
00000000101010000000000000000000	30
00111011001100110000000000000000	60
00000101000000000000010100000001	30
11110000111000001100000011000000	60
00000000000000001101111111001100	60
00000000011111110000000001110111	60
11110011111100010000000000000000	120
11111111101110111111111100111011	120
11001000111111111000100011111111	60
11111111000000001000101000000000	120
00010101000001010000000000000000	120
11111111101111111011111110111111	30
10110011000000001111001100000000	120
10101011101010101011101110111011	120
11110000111101111111000011111111	20
11110000111100111111000011110001	60
00011111111111110011111111111111	30
01010000010100001111000001110000	120
11111111000000000111001100000000	120
00000000000001111111111111111111	30
01010101110111011101010111011101	120
11110000111111111111000111111111	20
11011111000000001101110100000000	120
00000000111111110001111111111111	60
00001010000010100000111000001010	60
10000000111100001100000011110000	120
00101010000000000010001000000000	60
00000000000000001110111010101110	120
01000000000000000101010100000000	60
01001111000011111100111111001111	120
00110011001100110000000100110011	60
00000000000000000100010011000100	120
11001101110011111100111111001111	20
00110011000000010011001100110011	60
01001111000011111100111100001111	30
10111010101110110000000000000000	120
00100010000000100010001000000000	120
10111111101011110000000000000000	120
11001111110011111100111111011111	20
00001101000011010000111100001101	120
00001111010011111100111111001111	60
00100011111111110000000000000000	120
00001111000001110000111100000011	120
00000000000000000101010000000000	30
11111010101110101111101011111010	60
00001111000001110000000000000000	60
11000100010001001100110001000100	120
11101110101011100000000000000000	120
11111111101100001111111111110000	60
10101010101010100000001000001010	60
00000000000000000100000011110000	120
00001010000010000000100000001000	60
01000100010000000100000001000000	60
01010001010101010000000000000000	60
11011100111111111111111111111111	60
01011111010111010101010101010101	60
11101010000000001111111111111111	60
11111111010101011101010101010101	60
00000000111111110000000001110000	60
00000100111111110000010111111111	60
00000011000011110000001000001111	60
00110011001100110111001100110011	30
11111010111110101111111111111110	30
10101010100010001010101010001010	30
00110011101100110011001111110011	120
11111111111111111010101010101110	30
10101010101010101111101111111111	60
11001100110011000100000011001100	120
11001111110111111100110011001100	60
00000000101010110000000010111011	60
00010011000100110001001100110011	30
10111010101110101011101110111010	120
11001000100010001100110011001100	60
00000000000000001111111100101010	60
11111111111111111100110111001100	30
11111111101000100000000000000000	120
00000000000000001111000000010000	60
11111111010001011111111101000100	120
00000000000000000100111111111111	60
00000000101011100000000011101110	60
00000010000010100000001000000010	120
11111010111110101111001011110000	120
00100011001000110000001100100011	120
01000100110001000000000000000000	60
00001111000011111110111111111111	60
10101010100010101000101010001010	60
00001011111111110000111111111111	60
11111111111111110101110111011101	60
11110101111101011111110111111111	120
11111111101110101111111110111011	60
00000000000000000000001100001011	60
00000000000000100010001000100010	60
00000000000000000000111000001010	30
00000000111111110000000010101110	60
11111111110011010000000000000000	30
00000000111111110000000010111010	60
01001100000000001111111100000000	60
11110011111100111111011111110011	60
11010000000000001100000000000000	60
11011101110111010101010101011101	60
11111111000000001011000000000000	120
00000000000000000001000011110000	60
11110000111100001011000010100000	60
00001111000011110000111000001100	30
11001101110011011100110111011101	60
01010101111111110101010011111111	20
11001100111111110000100011111111	120
11111111000011111111111110001111	60
11111111010111111111111101001111	60
11111111111101111111011111110111	30
11111111111101011111111111111101	60
00001010000000000000111000000000	120
11111111111110111111111111111010	20
10111111000000001111111111111111	60
10101010101010101011101010111011	60
00100011001100110010001100100011	120
00000000111111110000000011111110	5
00000101000001110000000000000000	60
00000101000001000000111100001111	60
10111010111111111010101010101010	120
01000100010001001100010001000100	60
11111111011101011111111111111111	60
11110011111100110011001110110011	120
11111101111100001111111111111111	120
11110101111101001111000011110000	60
00000000000000001010111010101111	120
11111111111111110000111111011111	120
11110000111000001111000000000000	60
11111111001100111111111100010011	60
00000000000011010000000011111111	120
00001111000011100000111100001100	30
11111100111111101111111111111111	60
10110000000000001111000000000000	30
10000000100010000000000010001000	30
10111010111111111011101111111111	120
11101110111111111110101011111111	60
00000000000000000000110100000000	60
11000000111100001100000011100000	60
01001100010011000100110011001100	30
00000000111111110000000011111000	30
00001100000011110000010000001111	120
10101010101010100010000000000000	60
11111111111111011111111111111100	20
11111111111111110010111100001111	60
01011101010101010101110101011101	120
01001111110011110000111111001111	120
11111011111100110011001100110011	60
11110111010101011111010101010101	120
10001000000000001000101000000000	30
00000000111100000000000011100000	20
01111111001100110000000000000000	60
00000000010111011111111111111111	120
00110011001110110011101100111011	60
11111100110011001111110111001100	60
11011101000000000101110100000000	120
01000000000000000000000000000000	5
11101110111011111111111111111111	30
10101010111111111010101011111011	60
00000101000001010000110100000101	60
00101010000010100000101000001010	60
11100000110000001111000011000000	120
10101010000010101010101000101010	60
10111111111111111011111110111111	60
11110011111100111111111111110111	120
11110100111101011111010011110100	120
00000111000000000000000000000000	30
01110111010101110111011101110111	60
00000000101010100000000010101110	60
11001100010001001100110011000100	120
01000100110001000100010011001100	120
11001100110011001100111111011111	60
00001110000011100000110000001110	120
00011111000000000000000000000000	30
11111000000000001111110000000000	120
00000000111110110000000011110000	120
00100011000000001111111100000000	120
10001111110011111100111111001111	60
01011111010111111111111101111111	60
00000000110111000000000000000000	120
11111011101010101111111111111111	120
00010001000000011111111111111111	60
11110000010000001111000011110000	120
10110000001100000000000000000000	30
00001010000010100000100000001010	60
00000011000000110011001100010011	120
11111111000100001111111111111111	60
01110000000000001111000000000000	10
00000000111000001111000011110000	60
00000011000000110000001100010011	20
00110001000000001111111111111111	120
00110011000000010011001100000000	60
00000000110011001000110011001100	120
11111111000000001111111111001101	60
01000000000000001111000011110000	60
00000000111111110101110111111111	120
11011101110111111100110011001100	60
00000100110011000000110011001100	60
00000011000000000000101100000000	120
11110101111101011111000011110100	120
11111111111110101111111111111000	30
00000001000000000001000100010001	60
00000000000000000011000100110000	60
10110011101100111011101110110011	120
11110010111100001111111111111111	60
00000000100010101010101010101010	120
11010101110111011111111111111111	60
00110000001000001111111111111111	60
00110011001100010011001100000000	120
01000100010101010101010001010101	120
11111111111111111111111111000100	60
00111011001110110011101110111011	60
11111111111111110100010001000000	60
10101010111111100000000000000000	60
11001111110011011100110011001100	120
10100000101010001010000010100000	60
11110010111100101111101011110010	120
00000000000000000000000000011111	30
00000000000000001010111011111111	120
00001100000011010000000000000000	60
00110011001111110011001101111111	60
00000000000000001011101011111010	60
00000000000001001100110011001100	20
00111111001111110001111100001111	120
00001111000011111010111110001111	60
00110000001100000011000000100000	20
11111010111111101111000011110000	120
00000000101100000000000010100000	120
00000000000000001011001100110011	20
01010100010100000000000000000000	60
00000000000001000000000000001111	60
00000000010100000000000001010001	30
10111010101010101111101011111010	120
00000000000000000011001100100000	30
11011101110111001101110111001100	60
00111111000011110011111100101111	120
00000000000000001011111100000000	60
00000000000000000001001100000011	60
11010101010101011111010101010101	60
00000000111111111111110111111111	60
00000000011100110000000000000000	120
01011101000000000101010100000000	60
01010101010101011101110111011111	60
00000000000000001010101010100010	60
10000000101010101000100010101010	120
11011100110111010000000000000000	120
11000100110011000100010011001100	30
00000000001000100000000010100010	120
00001110000011100000111000001010	60
00000001000000110000111100001111	60
11111111111111111010101010100010	60
01010101010101011101111111011101	120
11111111101111110011001100110011	60
00000000100011000000000011001100	60
00110011000000010011001100010001	60
00001010000010000000111100001111	60
00001010000010100000111100001110	60
11001100110111011100110011011111	60
00000001111111110001000111111111	30
00110011001100110000000100010001	60
00000000110000000000000011001000	120
11001100000010000000000000000000	60
11111111111101111111001111110011	120
00000000000000001010101000100000	120
01010000010100010000000000000000	60
00101010101010101111111111111111	20
11010000000000001111000011110000	120
11111101110111011100110011001100	60
11001100111011000000000000000000	60
10101010101000001010101000100000	120
11110000111000001111000010100000	30
01010000010100000000000001000000	120
01001111010011111100111101001111	120
11111111110001001111111101000100	60
01010101010101010000000000000001	20
00000000000011110000000010001111	60
00110000101100000000000000000000	60
11111111111011101111111111101010	30
11111111101000001111111110100010	60
11111111101111110000000000000000	30
00100010101000100000000000000000	60
01010101110101011101110111011101	120
00110111111111110111011111111111	30
00010001010101010101000101010101	60
00001110000000000000101000000000	60
00000000111110100000000011111011	30
11111111111111111101111111111111	10
01010101010111010101010111111111	120
00010000001100110000000000000000	120
11110010000000000000000000000000	60
10101010101010111010101011111111	60
11111111101111110000111100001111	60
10101111000011111010111110001111	120
01110111011101010111011101110111	60
00001111000011000000111100000100	120
10101000101010001010100010001000	60
11000000110000001101000011110000	60
11111111111111110000111000000000	60
00000000000000000000001000100010	30
00001111000011110100111100001111	30
11111111111111111011101110111111	30
00000000011100000000000011110000	20
10111011101110101011101110111011	60
00000000000000001111111100110001	120
